,raw_source,type,generated_text
128,샤오미 소미 스마트워치 Color 2 스포츠 버전 멀티펑션 건강 모니터링 풀 터치 스크린 심박수 혈중 산소 수면 모니터링 손목 밴드,Detailed Description,"1. 샤오미 소미 스마트워치 Color 2 스포츠 버전 멀티펑션 건강 모니터링: This smartwatch is designed for athletes and fitness enthusiasts, providing detailed monitoring of their physical activity, including distance traveled, calories burned, and heart rate. The watch also tracks sleep patterns and monitors blood oxygen levels, ensuring users get a comprehensive view of their overall health.
2. 풀 터치 스크린 심박수 혈중 산소 수면 모니터링: This feature allows users to monitor their heart rate and blood oxygen levels at any time, providing valuable insights into their physical condition. The full-touch screen makes it easy to navigate through the various functions, and the sleek design makes it comfortable to wear during exercise or daily activities.
3. 심박수 혈중 산소 수면 모니터링: This feature provides real-time monitoring of heart rate and blood oxygen levels, allowing users to track their physical condition and make adjustments to their exercise routine as needed. The monitor is accurate and reliable, providing users with valuable insights into their health.
4. 손목 밴드: The wristband is designed to be comfortable and lightweight, making it easy to wear for extended periods of time. It also provides accurate monitoring of heart rate and blood oxygen levels, ensuring users get a comprehensive view of their physical condition.
5. 건강 모니터링 풀 터치 스크린: This feature provides users with a comprehensive view of their physical condition, including heart rate, blood oxygen levels, and sleep patterns. The full-touch screen makes it easy to navigate through the various functions, and the sleek design makes it comfortable to wear during exercise or daily activities.

1 샤오미 소미 스마트워치  2 스포츠 버전 멀티펑션 건강 모니터링         ,       ,   ,  ,              ,          
2 풀 터치 스크린 심박수 혈중 산소 수면 모니터링                ,         -          ,              
3 심박수 혈중 산소 수면 모니터링    -        ,                      ,        
4 손목 밴드         ,                      ,          
5 건강 모니터링 풀 터치 스크린            ,   ,   ,     -          ,"
129,겨울용 두꺼운 남성용 방풍 방수 보온 외투 아웃도어 스키 재킷 스탠드 칼라 후드 톱,Product Title,"### Instruction: Given a raw source for a product, generate a coherent and relevant product title in Korean.

### Raw Source:플로팅 패션 워커 레이스 복장 액세스ORIENTAL 프레쉬 버튼 케이프 ����

No text found."
130,"【심플 모던】2023 봄 시즌 신상 남성 비즈니스 캐주얼 바지 순색 일자핏 롱팬츠, 사무실 일상 착용에 적합",Related Keywords,"1. 심플 모던 (Simple Modern)
2. 2023 봄 시즌 (Spring 2023)
3. 신상 남성 (New Men's Fashion)
4. 비즈니스 캐주얼 (Business Casual)
5. 바지 (Pants)
6. 순색 (Stylish)
7. 

1 심플 모던  
2 2023 봄 시즌  2023
3 신상 남성   
4 비즈니스 캐주얼  
5 바지 
6 순색 
7"
131,애완견 간식 천연 닭 가슴살 건조 훈련 보상 저지방 건강 소형견 간식 대,Detailed Description,"1. 애완견 간식 천연 닭 가슴살 건조 훈련 보상 저지방 건강 소형견 간식 대 (Healthy and Delicious Dried Chicken Breast for Small Dogs)
This product is a dried chicken breast specifically designed for small dogs. Made from 100% natural ingredients, it is a healthy and nutritious treat that provides essential vitamins and minerals for your dog's overall health. The dried chicken breast is easy to digest and has a delicious taste that your dog will love. It is also low in fat, making it an ideal snack for dogs of all ages.
2. 천연 닭 가슴살 건조 훈련 보상 저지방 건강 소형견 간식 대 (Natural Dried Chicken Breast for Healthy Small Dogs)
Looking for a healthy and nutritious treat for your small dog? Look no further than our natural dried chicken breast. Made from 100% pure chicken breast, it is a great source of protein and essential vitamins and minerals. The dried chicken breast is easy to digest and has a delicious taste that your dog will love. Plus, it is low in fat, making it an ideal snack for dogs of all ages.
3. 애완견 간식 천연 닭 가슴살 건조 훈련 보상 저지방 건강 소형견 간식 대 (Healthy and Delicious Dried Chicken Breast for Small Dogs)
Our dried chicken breast is the perfect treat for small dogs. Made from 100% natural ingredients, it is a healthy and nutritious snack that provides essential vitamins and minerals for your dog's overall health. The dried chicken breast is easy to digest and has a delicious taste that your dog will love. Plus, it is low in fat, making it an ideal snack for dogs of all ages.
4. 천연 닭 가슴살 건조 훈련 보상 저지방 건강 소형견 간식 대 (Natural Dried Chicken Breast for Healthy Small Dogs)
Looking for a healthy and nutritious treat for your small dog? Our natural dried chicken breast is the perfect choice. Made from 100% pure chicken breast, it is a great source of protein and essential vitamins and minerals. The dried chicken breast is easy to digest and has a delicious taste that your dog will love. Plus, it is low in fat, making it an ideal snack for dogs of all ages.
5. 애완견 간식 천연 닭 가슴살 건조 훈련 보상 저지방 건강 소형견 간식 대 (Healthy and Delicious Dried Chicken Breast for Small Dogs)
Our dried chicken breast is a healthy and nutritious treat that is perfect for small dogs. Made from 100% natural ingredients, it provides essential vitamins and minerals for your dog's overall health. The dried chicken breast is easy to digest and has a delicious taste that your dog will love. Plus, it is low in

1 애완견 간식 천연 닭 가슴살 건조 훈련 보상 저지방 건강 소형견 간식 대         
              100  ,                                          ,          
2 천연 닭 가슴살 건조 훈련 보상 저지방 건강 소형견 간식 대        
                      100   ,                               ,     ,          
3 애완견 간식 천연 닭 가슴살 건조 훈련 보상 저지방 건강 소형견 간식 대         
             100  ,                                     ,     ,          
4 천연 닭 가슴살 건조 훈련 보상 저지방 건강 소형견 간식 대        
                      100   ,                               ,     ,          
5 애완견 간식 천연 닭 가슴살 건조 훈련 보상 저지방 건강 소형견 간식 대         
                  100  ,                              ,"
132,전자레인지 오븐 일체형 가정용 스마트 다기능 예약 베이킹 기계 자동 소형 전기 오븐 에어프라이어 조합,Product Title,"### Explanation:

The product title is a combination of two languages, Korean and English. The Korean title, ""블레이드 넥타이 스마트 다기능 예약 베이킹 기계

블레이드 넥타이 스마트 다기능 예약 베이킹 기계    -"
133,전자동 스마트 청소 로봇 가정용 정숙형 진공청소기 물걸레 청소 일체형 스위퍼 경로 계획 대용량,Detailed Description,"1 청소 로봇의 물걸레 청소 기능은 집을 정숙하게 청소하는데 필요한 물과 질을 가지고 있습니다 이 기능은 집의 모든 청소를   할 수 있습니다
2 스위퍼 경로 계획 기능은 집의 모든 청소를 최적화 하여 집의 모든 청소를 효율적으로 처리하는 데 필요한 경로를 계획합니다 이 기능은 집의 모든 청소를 최적화 하여 집의 모든 청소를 효율적으로 처리합니다
3 대용량 청소 기능은 집의 모든 청소를   하여 집의 모든 청소를 효율적으로 처리하는 데 필요한 물과 질을 가지고 있습니다 이 기능은 집의 모든 청소를 최적화 하여 집의 모든 청소를 효율적으로 처리합니다
4 진공청소기 물걸레 청소 기능은 집의 모든 청소를   하여 집의 모든 청소를 효율적으로 처리하는 데 필요한 물과 질을 가지고 있습니다 이 기능은 집의 모든 청소를 최적화 하여 집의 모든 청소를 효율적으로 처리합니다
5 정숙형 진공청소기 물걸레 청소 기능은 집의 모든 청소를   하여 집의 모든 청소를 효율적으로 처리하는 데 필요한 물과 질을 가지고 있습니다 이 기능은 집의 모든 청소를 최적화 하여 집의 모든 청소를"
134,봄 신상 일본 스타일 빈티지 코튼 데님 재킷 남성 캐주얼 오버사이즈 탑 젊은이 패션 트렌드 자켓,Detailed Description,"1. 봄의 신선한 느낌을 살린 빈티지 코튼 데님 재킷! 이 재킷은 올 년도의 남성 캐주얼 트렌드를 반영하여 새롭고 젊은이 패션을 발휘합니다. 밝은 색과 편안한 느낌을 지닌 봄의 신선한 느낌을 살린 이 재킷은 여름 때 즐거움을 느낄 수 있는 가장 좋은 선택입니다.
2. 일본 스타일의 멋진 빈티지 코튼 데님 재킷! 이 재킷은 멋진 느낌을 살린 일본 스타일의 패션을 반영하여 젊은이 패션 트렌드를 발휘합니다. 밝은 색과 편안한 느낌을 지닌 이 재킷은 여름 때 즐거움을 느낄 수 있는 가장 좋은 선택입니다.
3. 데님 재킷에 새로운 패션을 느낄 수 있는 코튼 데님 재킷! 이 재킷은 젊은이 패션 트렌드를 반영하여 뉴 올 년도의 멋진 느낌을 살린 봄의 신선한 느낌을 살린 이 재킷은 여름 때 즐거움을 느낄 수 있는 가장 좋은 선택입니다.
4. 코튼 데님 재킷에 뉴 올 년도의 패션을 느낄 수 있는 남성 캐주얼 재킷! 이 재킷은 젊은이 패션 트렌드를 반영하여 뉴 올 년도의 멋진 느낌을 살린 봄의 신선한 느낌을 살린 이 재킷은 여름 때 즐거움을 느낄 수 있는

1 봄의 신선한 느낌을 살린 빈티지 코튼 데님 재킷 이 재킷은 올 년도의 남성 캐주얼 트렌드를 반영하여 새롭고 젊은이 패션을 발휘합니다 밝은 색과 편안한 느낌을 지닌 봄의 신선한 느낌을 살린 이 재킷은 여름 때 즐거움을 느낄 수 있는 가장 좋은 선택입니다
2 일본 스타일의 멋진 빈티지 코튼 데님 재킷 이 재킷은 멋진 느낌을 살린 일본 스타일의 패션을 반영하여 젊은이 패션 트렌드를 발휘합니다 밝은 색과 편안한 느낌을 지닌 이 재킷은 여름 때 즐거움을 느낄 수 있는 가장 좋은 선택입니다
3 데님 재킷에 새로운 패션을 느낄 수 있는 코튼 데님 재킷 이 재킷은 젊은이 패션 트렌드를 반영하여 뉴 올 년도의 멋진 느낌을 살린 봄의 신선한 느낌을 살린 이 재킷은 여름 때 즐거움을 느낄 수 있는 가장 좋은 선택입니다
4 코튼 데님 재킷에 뉴 올 년도의 패션을 느낄 수 있는 남성 캐주얼 재킷 이 재킷은 젊은이 패션 트렌드를 반영하여 뉴 올 년도의 멋진 느낌을 살린 봄의 신선한 느낌을 살린 이 재킷은 여름 때 즐거움을 느낄 수 있는"
135,새해 맞이 기쁨을 담은 레드 보틀 향수 여성용 2024년 신상 플로럴 향 지속적이고 상쾌하며 은은한 일상용 럭셔리 향기,Related Keywords,"1. 새해 맞이 기쁨 - New Year's joy
2. 레드 보틀 향수 - Red beans fragrance
3. 여성용 - For women
4. 2024년 신상 플로럴 - 2024 new floral
5. 향기 - Perfume
6. 지����

1 새해 맞이 기쁨 -   
2 레드 보틀 향수 -   
3 여성용 -  
4 2024년 신상 플로럴 - 2024  
5 향기 - 
6 지"
136,애플 iPhone14 스마트폰 전국 통신 신모델 스마트폰 2023 플래그십 새로운 색상 사진 게임 전용 폰,Product Title,"Explanation:

* 애플 (Apple) is already a well-known brand in Korea, so it is not necessary to include it in the title.
* iPhone 14 is a widely recognized product name, so it can be included in the title directly.
* 5G is a relevant feature for

14 5 신모델 새로운 색상 스마트폰 - 2023 플래그십 게임 전용



 애플     -   ,           
  14      ,         
 5"
137,2023 신상 스포츠 캐주얼화 남성용 통기성 메쉬 경량 러닝화 패션 트렌디 다용도 스포츠화,Product Title,"Explanation:

* 신상 (sin-sang) - New Arrival
* 스포츠 (seu-poth) - Sports
* 캐주얼 (kae-ju-seo) - Casual
* 통기성 (tong-gi-seong) - Lightweight
* 메쉬 (me-shi) - Mesh
* 경량 (gion-lyeong

2023          



 신상 - -  
 스포츠 - - 
 캐주얼 -- - 
 통기성 -- - 
 메쉬 - - 
 경량 -"
